customer_tweet_id,customer_message,support_reply
44416,"Thank you, @115888 , for the ad that interrupted the music I had streaming at work. The children loved hearing about ""real n*****s.""","@125854 Hey Claire, we didn't mean to cause any offense. We'll pass the feedback on to the right people /CG"
93923,@115888 This is until when? :),"@284059 Hey, thanks for your interest! This Spotify offer is available until the 31st of Dec 2017. Give us a shout if you have any questions /BI"
2118669,Where is my pre sale code? I’ve literally been up waiting @115888,@624384 Hi there! Can you let us know what event you're referring to? We'll take a look backstage /XF
2895442,Pana la urma se lanseaza @115888 in Romania azi?,"@802390 Hey Andrei! We don't have a specific date, but we're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /KL"
2066399,"@SpotifyCares I had a premium acoount,but forgot my username. When I changed my phone I dissconnected, but my bill still charged regularly.",@611069 Hey Diana! The cavalry's here. Could you DM us your account's email address? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt
2131418,@SpotifyCares Never going back to Pandora. SPOTIFY has my ♥️,@627280 You rock! Thanks for the kind words. We want to send you over a little gift/surprise for being awesome. DM us and we’ll hook you up. /TF
275587,@SpotifyCares streaming to appletv (airplay) shows a looping video. all the time. What’s that exactly? Only happens with Spotify.,@181825 Hey Michael! Can you send us a screenshot/picture of how it looks like? We'll see what we can do to help /CX
1970698,"@SpotifyCares IPhone 6s, ios 11.02, version 8.4.15","@583753 2: which is delivered to us by distributors. You'll then see featured artist name's appear next to song titles, with clickable links. For..."
1789618,"@SpotifyCares Are there any plans at all to offer something along the lines of 16-bit/44.1kHz streaming? 🙏🙂

Cheers","@537588 Hey! There's no info on this at the moment, but we'll be sure to let the right team know it's something you'd like to see /CG"
1790852,"Hi .@115888 .@SpotifyCares!
I need to update my info but I can't login, nor change my password via: https://t.co/gpFo5dmX4L
#halp! 😰",@537942 Hi there! Can you DM us your account's username or email address? We'll take a look under the hood /JM https://t.co/ldFdZRiNAt
1666504,"@SpotifyCares Hi, I'd like to subscribe Spotify Premium using Digi billing (Malaysia). But it's not in the payment option. May I know why?",@507676 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt
443182,@SpotifyCares Your own @117153 account alerted people that there are issues. I don’t understand why you’re forbidden from acknowledging that.,"@220017 We had a little hiccup earlier, but everything should be running smoothly now. If it's okay with you, we'll continue to help via DM for security reasons /AY"
2671836,@spotifycares accidental detective work - but you have 2x artist entries for 1 Moondog https://t.co/z31YTXHqaa and https://t.co/AHdIotwGDi,"@752323 Hi again! Thanks for letting us know. Don't worry, we'll get this reported. Keep it up... https://t.co/SjYzheZQy1 👍 /MU"
1424983,@115888 how many times do I have to tell you that I hate Modest Mouse,@451064 Hi Taylor! The cavalry's here. What's happening exactly? We'll see what we can do /AU
1963906,"@SpotifyCares Yeah for sure, however it may be problems with my uni WiFi? Possibly give it a try on a different, non eduroam connection",@422461 That's also worth trying. Can you give that a shot and see if you're able to sync your local files? /RH
912039,"@SpotifyCares Seems like I'm not the only one who thinks this is a bad idea. ""Low engagement rate"" is not a valid reason to get rid of a great feature imo https://t.co/eEipet82MJ","@336601 2. If there's anything else, just give us a shout /KM"
93885,@115888 when am i getting my most listened to 2017 playlist?,"@142351 Hi there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /AU"
2148249,"I need that Grafh - ""Burn Em Down"" mixtape added to @115888 (the version with 4 extra songs). It's one of my all-time favorites. So many great records.

Side note: You're a legend, @85185. What MCing is all about. Been down since the early 00s, live radio Kay Slay days. 💯","@631416 Hi Marcus! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa 🙂 /JI"
502670,"@SpotifyCares 
""Click to install new update""..... *spotify closes*...... 
now won't open or install.  
Not even after complete removal &amp; attempted web download. 
Suggestions? 
Windows 7 app https://t.co/tlqorQWLP1","@235099 Hey Christopher! Just to check, have you tried the steps here: https://t.co/PDA2aKzC6Q? They should help with this. Let us know if not /CO"
2601580,What's going on... My @115888 @116130 app has deleted all my downloaded tracks...and not for the first time,"@356118 Hey, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /MA"
1462466,@SpotifyCares Can you refund a student discount retroactively if I forgot to update it after a year?,@459435 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt
2128561,When you go through your bank statement and realize you got charged twice for your @115888 membership and didn’t get your student discount 🙃,"@626622 Hey there, that's not cool! Could you DM us your account's username and email address? We'll take a look backstage /DQ https://t.co/ldFdZRiNAt"
1978615,"Hoi @115888, 

Hoe lang gaat dit duren? Al een maand verder, maar ik hoor maar niks. https://t.co/vM2WTx5PEH","@585835 2: DM us your artist URI, and your contact email address? We’ll chase this up /TM https://t.co/ldFdZRiNAt"
2557534,"Dear @115888 please work on a better artist page. We need to curate the content in some way. Huge composers or artist (Mozart, bach,etc) are a mess to enjoy. Get in there and organize or give us the tools to filter the catalog. @SpotifyCares #becauseiloveyou",@726092 Hi Federico! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted /NH
634045,"Hi @115888 

I think it’s past due time we are able to save albums without having to save whole albums to our song list. Have a think on this and let me know. Ta. x","@270312 We hear you! To help make it happen, we’d recommend showing your support for the idea here: https://t.co/wYK19O06Co. Stay awesome 😁 /MX"
293447,@SpotifyCares Spotify doesn’t care... fym,@185895 Hey there! What exactly is going on with your Spotify account? We'll do our best to help you out /BH
2954678,"@SpotifyCares My current phone contract includes Spotify premium &amp; is due to finish next month so I’m looking for a better mobile deal.

Once it’s cancelled, can I re-enable my Spotify subscription directly w/ you and, if so, will my playlists remain intact? Thanks.","@815710 Hey there, not to worry! You can absolutely subscribe directly through Spotify, just head here to get started: https://t.co/WB5TSxRfDe. Your playlists will remain intact for you as well. Hope this helps /JX"
1739245,@SpotifyCares awesome! thanks for the fast reply,"@524907 No worries, we're always happy to help! We'll be here if you need anything else /SP"
886352,@115888 @118062 Hey Spotify- how do we get Spotify? Is it a phone app? How do you work? How did you come up with your name &amp; logo?,@157848 2: https://t.co/CIBxCSI2cb and here: https://t.co/hewo0oNlXN. Drop us a tweet if you need help with anything else /MT
671821,@SpotifyCares help already  storage location keeps changing and downloaded music is gone.  No offline for me.  Re-download  every day?,"@280287 Hi, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help /DV"
884039,@SpotifyCares Aw you're so sweet let's be friends,@329933 Sure thing! https://t.co/v98FCCJgbR 🙂 /RA
172448,"@SpotifyCares OSX High Sierra -&gt; Spotify 1.0.68.407.g6864aaaf -&gt; Onkyo NR-656. Once I set Spotify to send to ""This computer"", scrobbling seems to work as Last.fm reports ""Scrobbling now"" then. Does not happen when Onkyo is receiving the sound.","@156298 Sorry to hear that. It's not possible at the moment, but you can help make it happen by showing your support here: https://t.co/BPEq9CIxJ8 /MG"
621405,"Dearest Spotify, 

How do I establish my identity on your platform?

Regards, 
1125134156

cc: @SpotifyCares @115888 https://t.co/9qUMrY5sUx",@166024 Hi Hrefna! Help's here. Can you DM us your account's email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt
118857,@SpotifyCares You  don’t need a DM it’s a general question. When can we change our usernames?,"@142352 1: Right now, it's not possible to change usernames but if you like, we can free up your email address so you can use it to create a new one. We're afraid we can't guarantee that you'd be able to create or pick your own personalized username as the ones that may be assigned..."
2602366,@SpotifyCares how come my Spotify keeps pausing/unpausing when I’m trying to listen to stuff? Version 8.4.27.895 (also skips songs randomly too),"@390911 Hi! Don't worry, help has arrived. Can you let us know what device you're using? In the meantime, can you give this a try: log out from Spotify &gt; restart your device &gt; log back in? Did that make a difference? /DR"
